date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:34:02	1193/1193	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202006%2022:15:01%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken076h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken076h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:03	1187/1187	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20May%202006%2017:04:49%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken086h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken086h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:04	1240/1240	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Mar%202007%2021:24:05%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken106h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken106h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:07	1183/1183	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Apr%202006%2006:01:34%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken009h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken009h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:07	1183/1183	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202006%2022:22:11%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken031h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken031h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:07	1202/1202	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202005%2013:07:54%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken032h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken032h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:07	1182/1182	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202006%2022:22:08%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken033h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken033h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:08	1182/1182	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202006%2022:22:04%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken044h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken044h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:08	1187/1187	---M-Z	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202005%2020:32:59%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken047h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken047h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:08	1182/1182	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202006%2022:21:58%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken050h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken050h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:08	1187/1187	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202005%2010:31:50%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken063h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken063h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:09	1189/1189	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Dec%202005%2018:29:30%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken064h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken064h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:09	1193/1193	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20Dec%202005%2008:39:24%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken065h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken065h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:13	1146/1146	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202005%2018:34:59%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/nezu052h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/nezu052h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:13	1182/1182	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202006%2022:22:01%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken066h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken066h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:14	1185/1185	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Jan%202006%2023:36:17%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken069h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken069h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:14	1138/1138	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202006%2022:29:29%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/nezu053h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/nezu053h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:14	1134/1134	---M-Z	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202006%2020:07:04%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/gest018h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/gest018h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:15	1154/1154	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202006%2016:52:48%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/nezu055h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/nezu055h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:15	1154/1154	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202006%2023:01:26%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/nezu057h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/nezu057h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:16	1193/1193	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202006%2023:03:56%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken075h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken075h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:20	1187/1187	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Apr%202006%2002:01:19%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken078h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken078h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:20	1185/1185	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202006%2005:27:19%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kanaken089h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kanaken089h.html	(from http://www.geocities.jp/eisaburou_hp/kanaken2005.html)
23:34:20	10341/10341	---M--	200	added ('OK')	image/gif	date:Fri,%2019%20May%202006%2000:33:50%20GMT	http://www.geocities.jp/eisaburou_hp/patapata-sky10.gif	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/patapata-sky10.gif	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:21	1091/1091	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202006%2008:01:34%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu008h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu008h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:21	1097/1097	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202006%2022:41:35%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu006h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu006h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:21	1095/1095	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202006%2022:41:33%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu007h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu007h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:21	1095/1095	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202006%2005:40:58%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu004h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu004h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:22	1099/1099	---M-Z	200	added ('OK')	text/html	date:Sun,%2024%20Sep%202006%2005:40:54%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu005h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu005h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:22	1094/1094	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202007%2022:16:50%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu009h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu009h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:22	1094/1094	---M-Z	200	added ('OK')	text/html	date:Sun,%2004%20Feb%202007%2022:16:13%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu010h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu010h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:23	1094/1094	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Mar%202007%2001:03:53%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu011h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu011h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:23	1100/1100	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Apr%202007%2000:19:56%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu012h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu012h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:23	1102/1102	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Mar%202008%2004:17:39%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu013h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu013h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:23	1098/1098	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Apr%202008%2018:42:54%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu014h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu014h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:24	1100/1100	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Apr%202008%2019:35:46%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu015h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu015h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:24	1089/1089	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20May%202008%2010:45:29%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu016h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu016h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:24	1093/1093	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20May%202008%2004:11:03%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/syu017h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/syu017h.html	(from http://www.geocities.jp/eisaburou_hp/syu.html)
23:34:24	1090/1090	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202006%2005:06:34%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/gest064h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/gest064h.html	(from http://www.geocities.jp/eisaburou_hp/ichigo.html)
23:34:25	1080/1080	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Oct%202006%2022:04:33%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/ichigo001h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/ichigo001h.html	(from http://www.geocities.jp/eisaburou_hp/ichigo.html)
23:34:25	1074/1074	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202006%2021:41:45%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/ichigo002h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/ichigo002h.html	(from http://www.geocities.jp/eisaburou_hp/ichigo.html)
23:34:25	1110/1110	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202006%2017:40:47%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kurojirogin001h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kurojirogin001h.html	(from http://www.geocities.jp/eisaburou_hp/nezuken.html)
23:34:26	1068/1068	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202005%2015:00:59%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kuro010h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kuro010h.html	(from http://www.geocities.jp/eisaburou_hp/nezuken.html)
23:34:26	1101/1101	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Nov%202005%2019:26:03%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kuro012h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kuro012h.html	(from http://www.geocities.jp/eisaburou_hp/nezuken.html)
23:34:26	1101/1101	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Nov%202005%2021:03:27%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kuro013h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kuro013h.html	(from http://www.geocities.jp/eisaburou_hp/nezuken.html)
23:34:27	1105/1105	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Dec%202005%2020:16:01%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kuro014h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kuro014h.html	(from http://www.geocities.jp/eisaburou_hp/nezuken.html)
23:34:27	1093/1093	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202006%2005:09:57%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kuro023h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kuro023h.html	(from http://www.geocities.jp/eisaburou_hp/nezuken.html)
23:34:27	1144/1144	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20May%202006%2006:49:37%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/gest031h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/gest031h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:28	1144/1144	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20May%202006%2010:53:50%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/gest029h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/gest029h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:28	1144/1144	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20May%202006%2021:29:26%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/gest034h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/gest034h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:28	1144/1144	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20May%202006%2013:49:06%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/gest035h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/gest035h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:28	1087/1087	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Mar%202008%2001:05:19%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/milk001h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/milk001h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:29	1127/1127	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202006%2015:26:21%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/imamu092h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/imamu092h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:29	1164/1164	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202006%2006:54:54%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/nezu061h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/nezu061h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:29	1138/1138	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20Jun%202006%2002:49:57%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/gest050h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/gest050h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:30	1142/1142	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202006%2022:04:47%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/gest057h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/gest057h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:30	1080/1080	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Oct%202006%2000:33:52%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/koma003h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/koma003h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:30	1082/1082	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202006%2001:01:17%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/koma001h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/koma001h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:30	1078/1078	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202006%2001:01:14%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/koma002h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/koma002h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:30	1109/1109	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202006%2006:18:19%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/ayako008h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/ayako008h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:31	1097/1097	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202006%2007:08:53%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/ayako007h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/ayako007h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:31	1082/1082	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Nov%202006%2000:59:40%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kisito005h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kisito005h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:31	1080/1080	---M-Z	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202006%2021:41:48%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kisito003h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kisito003h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:31	1082/1082	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Oct%202006%2022:03:17%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/kisito001h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/kisito001h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:32	1098/1098	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202006%2006:18:15%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/koma004h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/koma004h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:32	1083/1083	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Oct%202006%2021:57:51%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/ayako002h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/ayako002h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:32	1083/1083	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Nov%202006%2022:34:28%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/ayako003h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/ayako003h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:33	1083/1083	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Nov%202006%2023:47:31%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/ayako004h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/ayako004h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:33	1079/1079	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202006%2005:14:15%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/ayako006h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/ayako006h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
23:34:33	1115/1115	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Apr%202007%2022:51:07%20GMT	http://www.geocities.jp/eisaburou_hp/kifu1/imamu136h.html	C:/Users/kyong/Dropbox/kindness_project/ProjectKanakenSystem/src/website/kanaken/www.geocities.jp/eisaburou_hp/kifu1/imamu136h.html	(from http://www.geocities.jp/eisaburou_hp/milk002.html)
